ano,nivel1,nivel2,nivel3,nivel4,nivel5,nivel6,valor_previsto,valor_arrecadado
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE,RECURSOS DO FMS - MULTAS POR INFRACAO A LEGISLACAO DA SAUDE,140549.0,44514.49
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE,CONV. 762337/2011/MS - REORGANIZACAO DA UNIDADE DE VIGILANCIA E FISCALIZACAO EM ZOONOSE PA,0.0,41716.07
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE,TRANSFERENCIAS DO FES - VIGILANCIA EM SAUDE,556395.0,119798.37
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE,CONV. 032/2014/THYSSENKRUPP CSA - UNIDADE SENTINELA EM SANTA CRUZ - FMS,0.0,22623.84
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDO DE SAUDE,SERVICOS PRESTADOS DE MEDICINA VETERINARIA E ZOONOSES - FMS,0.0,52986.51
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIAS DO FNDE - SALARIO EDUCACAO - LEI 10832 29/12/2003,58968899.0,17919048.82
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIAS DO FNDE - PROGRAMA PNAE - MERENDA ESCOLAR,1770472.0,1241146.57
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,MULTAS DE TRANSITO,3838381.0,2948881.34
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,RESERVA TECNICA - DEPOSITOS JUDICIAIS,149599.0,14351060.14
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,PREMIO DE CERTAME URBANISTICO,0.0,125.76
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,INSCRICAO EM CONCURSOS - ADM. DIRETA,0.0,63049.34
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE - PROGRAMA PROJOVEM URBANO - SMAS,724071.0,413682.6
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,CONSTRUCAO E REFORMA DE ESCOLAS E/OU EQUIPAMENTOS URBANOS COMUNITARIOS PUBLICOS,6572753.0,9402.33
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIAS DO FNDE - PROGRAMA DINHEIRO DIRETO NA ESCOLA - PDDE,249.0,350.64
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIAS DO FNDE - PROGRAMA ESPECIAL DE RECUPERACAO DA REDE FISICA ESCOLAR PUBLICA,2340410.0,776171.82
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,PEU DAS VARGENS E OUTRAS,338833.0,28278.01
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE - PROGRAMA PROJOVEM URBANO - SME,186574.0,277286.06
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE - PROGRAMA PROINFANCIA -CONSTRUCAO DE CRECHES - PAC II,1482709.0,620863.44
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSF.DO FNDE - APOIO FINANCEIRO SUPLEMENTARP/EDUC.INFANTIL EM CRECHES DE ZERO A 48 MESES,2015208.0,151937.08
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSF DO FNDE-TC 203858/2013-CONST 19 COBERTURAS PARA QUADRAS ESPORTIVAS ESCOLARES-PACII,130462.0,56793.16
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSF DO FNDE-TC 203857/2013-CONSTRUCAO DE 04 QUADRAS ESPORTIVAS ESCOLARES COBERTAS-PACII,75722.0,29784.08
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSF DO FNDE-PROGRAMA EDUCACAO INCLUSIVA-DIREITO A DIVERSIDADE-SME,6263.0,0.0
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSF DO FNDE-TC PAR N 7422/2013-CONSTRUCAO DE UNIDADES ESCOLARES-SME,222592.0,169578.47
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE-CONSTRUCAO DE 1 UNIDADE DE EDUCACAO INFANTIL-PAC II-SME,16117.0,19830.85
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,OUTORGA ONEROSA AEIU PORTO-DECRETO 35.491/2012,0.0,218.27
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,RECURSOS DO FECMRJ DESTINADOS AO TESOURO MUNICIPAL,0.0,14331732.8
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE-PROGRAMA APOIO A CRECHES-BRASIL CARINHOSO-SME,1341306.0,1059443.83
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,MEMO ENTEND. ESQUINA AMERICANA-BIBLIOTECA E.M. JOAQUIM NABUCO - SME,0.0,446.82
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,REC. REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS-OUTROS RECURSOS VINCULADOS,TRANSFERENCIA DO FNDE - TC PAR N 00525/2015 - PROGRAMA PROINFANCIA - INFRAESTRUTURA ESCOLA,0.0,3989.39
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - FUNDEB,RECEITA DE REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS - FUNDEB,36947797.0,22640038.35
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA CONTR. PCRJ/BNDES N.99.2.633.2.1 - PMAT II,0.0,134.09
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,SALDOS CONTRATOS - SMF,0.0,44245.18
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/CEF N. 24322-84 - URBAN. LOTEAMENTO NA ZONA OESTE,0.0,883.92
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA/CEF/MRJ RECURSOS ORDINARIOS,0.0,69802.55
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA CONTR. PCRJ/BID N.1241/OC - BR-PROAP II,0.0,42919.16
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/BNDES N.98.2.400.3.1 - PROGRAMA COMPLEMENTACAO DE MELHORIAS NA AV. BRASIL,0.0,21560.2
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA CONTR.PCRJ/BNDES N.98.2.400.3.1-PROG.COMPLEMENTACAO MELHORIAS NA AV. BRASIL,0.0,161346.47
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/CEF N. 24194-53 - MACRODRENAGEM DA BACIA DE SEPETIBA,0.0,32803.5
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/BNDES N.10.2.095-1-PROGRAMA DE MODERNIZACAO ADM.TRIBUTARIA MUNICIPAL - PMATIII,0.0,474555.07
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CEF/PCRJ-CONT.SUBEMP.0353254-22/11- PROG.NAC.APOIO GESTAO ADM.FISCAL MUN.BRASILEIROS-PNAFM,0.0,318571.63
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,PROGRAMA RELUZ II,0.0,9838.78
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/BNDES N.14202691 - MELHORIA DA INFRAESTRUTURA DE MOBILIDADE URBANA,0.0,16857967.69
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,BID PROAP III 2482/OC-BR-PROGRAMA DE URBANIZACAO DE ASSENTAMENTOS POPULARES - SMH,0.0,3540773.44
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,BIRD 8271-BR-PROJETO RIO DE EXCELENCIA,0.0,180983.6
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,BRT-CORREDOR TRANSBRASIL-SMO,0.0,414093.1
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. CEF/SMO 395830-88 - PRO-TRANSPORTE - GUA   RATIBA,0.0,64565.86
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. CEF/SMO 395822-81 - PRO-TRANSPORTE - JAR   DIM MARAVILHA,0.0,100874.7
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. CEF/SMO 395819-34 - PRO-TRANSPORTE - SAN   TA CRUZ E VALA DO SANGUE,0.0,50460.41
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. CEF/SMO 395821-77 - PRO-TRANSPORTE - SEP   ETIBA,0.0,41149.42
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTR. PCRJ/BNDES - PROJ MELHORIA INFRA VIARIA RJ,0.0,309.77
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA PCRJ - BID PROAP III 2482/OC-BR - PROGRAMA DE URBANIZACAO DE ASSENTAMENTOS P,0.0,15635.78
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,CONTRAPARTIDA - PCRJ - PMAT III,0.0,291.55
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OPERACOES DE CREDITOS E CONTRAPARTIDAS,PAC II - PRACA DA BANDEIRA - RIO JOANA,0.0,6460.76
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOSDE RECURSOS VINCULADOS - ROYALTIES,RECEITA DE REMUNERACAO DE DEPOSITOS BANCARIOS DE RECURSOS VINCULADOS - ROYALTIES,13751684.0,2610065.52
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FMDCA,1712968.0,737028.13
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FOE/PGM,0.0,11624791.16
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FCA - ROYALTIES DO PETROLEO,325972.0,379524.51
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FCA - MULTAS MEIO AMBIENTE,640334.0,495922.76
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FCA - OUTRAS RECEITAS PROPRIAS,1655540.0,1131082.16
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FUNDET,0.0,29658.66
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FMH,14473.0,33015.51
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FMAD,15683.0,10369.29
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FMH - REGULARIZACAO DE OBRAS,9289748.0,0.0
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FUNDO MUNICIPAL DO IDOSO,3334.0,1373.31
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA - FEIP,14035634.0,3599228.21
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,TC 0302568-41/2009/MIN.CIDADES/CEF-URBANIZ.DEASSENT.PRECARIOS NO COMPLEXO DA TIJUCA-FMHIS,0.0,418438.41
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,RECURSOS DO FUMDC,2358670.0,600791.24
2016,RECEITAS PATRIMONIAIS,RECEITAS DE VALORES MOBILIARIOS,REMUNERACAO DE DEPOSITOS BANCARIOS,REMUNERACAO DE DEPOSITOS DE RECURSOS VINCULADOS,RECURSOS DE OUTROS FUNDOS ESPECIAIS,PCRJ-DOACOES-FMID,0.0,274274.17
2016,RECEITAS PATRIMONIAIS,RECEITAS DE CONCESSOES E PERMISSOES,RECEITA DE CONCESSOES E PERMISSOES - SERVICOS,PERMISSAO PARA EXPLORACAO DOS ESPACOS PUBLICITARIOS A TERCEIROS,PERMISSAO PARA EXPLORACAO DOS ESPACOS PUBLICITARIOS A TERCEIROS,PERMISSAO PARA EXPLORACAO DOS ESPACOS PUBLICITARIOS A TERCEIROS - FUNDACAO CIDADE DAS ARTE,7063887.0,274512.35
